2026-08-11 09:27:03,262 [canton-env-ec-82] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domainId=local::12209834d168 - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2026-08-11 09:27:03,322 [canton-env-ec-98] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::12206722ea2b... subscribes from counter=55
2026-08-11 10:04:20,444 [daml.index.db.threadpool.connection.indexer-5] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000013)),2026-08-11T02:00:00Z)
2026-08-11 10:04:20,446 [daml.index.db.threadpool.connection.indexer-5] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000013)),2026-08-11T02:00:00Z)
2026-08-11 10:26:20,895 [canton-env-ec-111] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - DOM::local::12209834d168... authenticated new token with expiry 2026-08-11T03:26:20.895819Z
2026-08-11 10:26:21,131 [canton-env-ec-111] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - MED::local::12209834d168... authenticated new token with expiry 2026-08-11T03:26:21.131138Z
2026-08-11 10:26:23,295 [canton-env-ec-90] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - PAR::sandbox::12206722ea2b... authenticated new token with expiry 2026-08-11T03:26:23.295472Z
2026-08-11 10:26:40,888 [canton-env-ec-82] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=topology-manager - The sequencer subscription has been terminated by the server.
2026-08-11 10:26:40,888 [canton-env-ec-111] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=topology-manager - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2026-08-11 10:26:40,945 [canton-env-ec-89] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::12209834d168... subscribes from counter=36
2026-08-11 10:26:41,118 [canton-env-ec-102] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=mediator - The sequencer subscription has been terminated by the server.
2026-08-11 10:26:41,119 [canton-env-ec-99] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=mediator - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2026-08-11 10:26:41,174 [canton-env-ec-98] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::12209834d168... subscribes from counter=35
2026-08-11 10:26:43,280 [canton-env-ec-102] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:participant=sandbox/domainId=local::12209834d168 - The sequencer subscription has been terminated by the server.
2026-08-11 10:26:43,281 [canton-env-ec-98] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domainId=local::12209834d168 - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2026-08-11 10:26:43,338 [canton-env-ec-32] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::12206722ea2b... subscribes from counter=55
2026-08-11 10:35:45,595 [canton-env-ec-99] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:a8c15f26d0dd51b6322ebc3ef3b7b4aa - 'DOM::local::12209834d168...' sends request with id 'tick-4ac7c51f-b76c-4012-85ef-ae49fdf3e063' of size 336 bytes with 0 envelopes.
2026-08-11 10:36:16,193 [canton-env-ec-26] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:913f651daae77ebdf5e19b9f5a4d5375 - 'MED::local::12209834d168...' sends request with id 'tick-8bc9ca19-50eb-4a8f-9823-c9cdf062f201' of size 335 bytes with 0 envelopes.
2026-08-11 10:36:46,148 [canton-env-ec-83] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:58c5b6ca5708186ae62c3a16d0455a24 - 'PAR::sandbox::12206722ea2b...' sends request with id 'tick-cc8cc017-a6dd-4397-80f9-f271b8de8d5b' of size 337 bytes with 0 envelopes.
